TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AccountHolderName,Gender,DOB,Account_Opening_Date,Age,TransactionCount,Status,MerchantType
TX001263,AC00322,440.03,2016-12-30,Debit,"Buldhana , Maharashtra",D000569,5.74.9.122,Online,49,Farmer,88,1,1490.44,2024-11-04 08:10:19,Rapal,Male,1979-05-28,2009-01-31,46,,,Crop/Seed seller
TX001679,AC00322,745.95,2017-12-30,Debit,"Dhule , Maharashtra",D000688,68.254.244.208,ATM,58,Labour,127,1,13264.14,2024-11-04 08:11:10,Monath,Male,1973-06-25,2009-04-22,52,,,Migration Help
TX000784,AC00323,265.94,2010-01-01,Debit,"Gadchiroli , Maharashtra",D000581,106.244.1.47,Online,54,Farmer,132,1,6781.3,2024-11-04 08:06:37,Rakshi,Female,1958-10-14,2009-04-01,66,,,Crop/Seed seller
TX001019,AC00323,150.03,2011-01-01,Debit,"Nandurbar , Maharashtra",D000325,219.219.117.136,ATM,73,Retired,176,1,7491.42,2024-11-04 08:11:30,Shjit,Male,1940-10-04,2009-10-18,84,,,Kirana
TX001525,AC00323,43.88,2012-01-01,Credit,"Yavatmal, Maharashtra",D000349,139.23.212.102,Online,26,Labour,251,1,1644.09,2024-11-04 08:08:21,Annita,Female,1944-12-19,2009-09-25,80,,,Migration Help
TX000671,AC00323,820.15,2012-12-31,Debit,"Nandurbar , Maharashtra",D000281,13.188.62.74,Branch,47,Farmer,181,1,8802.97,2024-11-04 08:10:34,Balata,Female,1961-06-22,2009-10-25,64,,,Crop/Seed seller
TX002140,AC00325,438.76,2010-01-01,Debit,"Gadchiroli , Maharashtra",D000074,182.84.41.229,Branch,22,Farmer,73,1,1824.19,2024-11-04 08:11:13,Vipriya,Female,1958-07-16,2009-06-20,67,,,Crop/Seed seller
TX000064,AC00325,601.4,2011-01-01,Credit,"Nandurbar , Maharashtra",D000548,125.225.212.244,Branch,56,Farmer,104,1,8458.29,2024-11-04 08:08:01,Kakshi,Female,1950-11-21,2009-08-14,74,,,Crop/Seed seller
TX002251,AC00325,403.63,2012-01-01,Debit,"Buldhana , Maharashtra",D000573,96.162.11.85,Branch,31,Labour,167,3,3304.02,2024-11-04 08:07:58,Sanath,Male,1995-01-05,2009-11-30,30,,,Migration Help
TX000500,AC00325,157.97,2012-12-31,Debit,"Melghat , Maharashtra",D000635,89.237.88.251,Branch,48,Farmer,140,1,5529.92,2024-11-04 08:10:06,Kashree,Female,1974-01-18,2009-03-28,51,,,Crop/Seed seller
TX002451,AC00325,56.52,2013-12-31,Debit,"Yavatmal, Maharashtra",D000146,156.134.123.253,ATM,42,Labour,152,1,6911.2,2024-11-04 08:08:50,Laika,Female,1957-04-09,2009-03-21,68,,,Migration Help
TX001936,AC00328,378.68,2010-01-01,Debit,"Washim , Maharashtra",D000653,31.75.105.19,ATM,60,Labour,239,1,7627.04,2024-11-04 08:07:11,Lalata,Female,1970-06-16,2009-08-18,55,,,Migration Help
TX000681,AC00328,139.72,2011-01-01,Debit,"Hingoli , Maharashtra",D000516,219.98.242.240,Branch,49,Labour,201,1,5058.83,2024-11-04 08:08:24,Suika,Female,1987-07-08,2009-08-21,38,,,Migration Help
TX002324,AC00328,193.16,2012-01-01,Debit,"Hingoli , Maharashtra",D000295,137.135.250.168,ATM,64,Retired,109,1,2304.56,2024-11-04 08:07:13,Anlata,Female,1989-06-20,2009-06-27,36,,,Kirana
TX001105,AC00328,3.8,2012-12-31,Debit,"Parbhani , Maharashtra",D000286,8.244.162.185,Online,65,Retired,174,1,5766.96,2024-11-04 08:12:18,Dipriya,Female,1954-12-16,2009-06-26,70,,,Kirana
TX001232,AC00328,38.37,2013-12-31,Debit,"Hingoli , Maharashtra",D000228,136.162.111.135,ATM,63,Retired,135,1,8647.04,2024-11-04 08:10:04,Moshree,Female,1945-02-28,2009-03-10,80,,,Kirana
TX000930,AC00329,0.86,2010-01-01,Debit,"Parbhani , Maharashtra",D000082,120.16.186.17,ATM,25,Farmer,139,1,1357.22,2024-11-04 08:12:22,Raram,Male,2006-11-05,2009-01-05,18,,,Crop/Seed seller
TX001012,AC00329,215.8,2011-01-01,Credit,"Nandurbar , Maharashtra",D000273,149.84.108.18,Branch,51,Farmer,66,1,3656.62,2024-11-04 08:08:31,Vian,Male,1993-06-20,2009-06-20,32,,,Crop/Seed seller
TX001273,AC00329,30.52,2012-01-01,Debit,"Buldhana , Maharashtra",D000526,104.165.213.58,Branch,62,Retired,122,1,12327.74,2024-11-04 08:07:18,Kalata,Female,1965-11-23,2009-09-03,59,,,Kirana
TX000485,AC00329,539.35,2012-12-31,Debit,"Buldhana , Maharashtra",D000051,216.32.4.105,ATM,55,Labour,127,1,3919.44,2024-11-04 08:11:49,Dishree,Female,1962-06-15,2009-01-16,63,,,Migration Help
TX001324,AC00329,247.58,2013-12-31,Debit,"Washim , Maharashtra",D000112,32.240.176.64,ATM,39,Labour,152,1,778.74,2024-11-04 08:07:18,Banita,Female,1995-07-28,2009-03-17,29,,,Migration Help
TX001992,AC00329,259.49,2014-12-31,Debit,"Melghat , Maharashtra",D000433,162.151.179.167,Online,72,Retired,292,1,7320.61,2024-11-04 08:07:31,Dedeep,Male,1996-03-23,2009-09-21,29,,,Kirana
TX000765,AC00329,542.72,2015-12-31,Credit,"Gadchiroli , Maharashtra",D000573,34.86.220.205,Branch,43,Farmer,92,1,6011.8,2024-11-04 08:08:53,Lapriya,Female,1961-09-20,2009-06-02,63,,,Crop/Seed seller
TX000381,AC00329,112.05,2016-12-30,Credit,"Wardha , Maharashtra",D000156,116.44.12.250,ATM,26,Labour,159,1,1122.88,2024-11-04 08:08:31,Dedeep,Male,1945-03-20,2009-08-26,80,,,Migration Help
TX002246,AC00329,36.25,2017-12-30,Debit,"Melghat , Maharashtra",D000284,188.205.152.176,Branch,52,Labour,76,1,193.06,2024-11-04 08:10:09,Supriya,Female,1983-08-18,2009-07-08,41,,,Migration Help
TX001143,AC00331,568.88,2010-01-01,Debit,"Hingoli , Maharashtra",D000321,213.15.9.253,Branch,19,Farmer,105,1,1307.86,2024-11-04 08:08:34,Viangi,Female,1981-07-14,2009-02-19,44,,,Crop/Seed seller
TX000170,AC00331,281.85,2011-01-01,Debit,"Hingoli , Maharashtra",D000148,219.193.239.152,ATM,22,Labour,109,1,1585.98,2024-11-04 08:07:38,Roveer,Male,1996-03-13,2009-01-03,29,,,Migration Help
TX002054,AC00331,58.32,2012-01-01,Credit,"Buldhana , Maharashtra",D000135,87.50.72.69,Branch,29,Labour,275,4,6027.49,2024-11-04 08:06:58,Shram,Male,1990-11-06,2009-04-18,34,,,Migration Help
TX000359,AC00331,166.13,2012-12-31,Debit,"Hingoli , Maharashtra",D000473,29.168.185.63,ATM,68,Retired,227,1,11822.53,2024-11-04 08:12:08,Meika,Female,1979-09-09,2009-07-05,45,,,Kirana
TX001078,AC00331,1045.45,2013-12-31,Debit,"Buldhana , Maharashtra",D000547,199.103.32.145,Online,19,Farmer,150,1,563.46,2024-11-04 08:11:59,Roram,Male,1992-10-14,2009-11-15,32,,,Crop/Seed seller
TX001618,AC00331,64.01,2014-12-31,Credit,"Wardha , Maharashtra",D000051,150.83.4.238,Branch,19,Labour,240,1,1225.69,2024-11-04 08:08:26,Sapal,Male,1959-01-26,2009-11-08,66,,,Migration Help
TX002310,AC00331,146.67,2015-12-31,Debit,"Parbhani , Maharashtra",D000534,184.185.209.72,Online,20,Labour,273,1,1569.75,2024-11-04 08:11:06,Dean,Male,1986-04-08,2009-02-09,39,,,Migration Help
TX000337,AC00332,98.53,2010-01-01,Debit,"Parbhani , Maharashtra",D000684,119.163.214.161,Branch,69,Retired,166,1,3564.8,2024-11-04 08:11:19,Mopriya,Female,1973-12-09,2009-01-14,51,,,Kirana
TX002230,AC00332,424.47,2011-01-01,Debit,"Nandurbar , Maharashtra",D000419,151.247.130.190,Online,22,Labour,116,1,5491.55,2024-11-04 08:08:43,Lanath,Male,1958-11-06,2009-04-28,66,,,Migration Help
TX002002,AC00332,431.22,2012-01-01,Credit,"Nandurbar , Maharashtra",D000301,111.226.226.202,Branch,73,Retired,129,1,6505.98,2024-11-04 08:07:30,Dean,Male,1951-08-11,2009-07-23,73,,,Kirana
TX000168,AC00332,506.28,2012-12-31,Credit,"Hingoli , Maharashtra",D000606,110.150.1.201,Online,53,Labour,162,2,1309.95,2024-11-04 08:09:09,Meangi,Female,1964-08-05,2009-05-11,60,,,Migration Help
TX001681,AC00332,93.63,2013-12-31,Debit,"Wardha , Maharashtra",D000532,166.41.54.117,ATM,29,Farmer,141,1,9873.62,2024-11-04 08:09:57,Madeep,Male,2004-08-19,2009-09-28,20,,,Crop/Seed seller
TX001092,AC00332,233.71,2014-12-31,Debit,"Hingoli , Maharashtra",D000476,35.67.21.23,Branch,63,Retired,11,1,6095.5,2024-11-04 08:08:48,Bakshi,Female,1963-02-22,2009-08-18,62,,,Kirana
TX000367,AC00332,124.35,2015-12-31,Debit,"Buldhana , Maharashtra",D000082,49.20.211.229,ATM,72,Retired,90,1,3319.76,2024-11-04 08:11:35,Dean,Male,1987-09-28,2009-03-09,37,,,Kirana
TX001079,AC00332,447.42,2016-12-30,Debit,"Parbhani , Maharashtra",D000279,213.15.9.253,Online,32,Farmer,65,1,6133.22,2024-11-04 08:08:15,Memita,Female,1967-11-26,2009-10-01,57,,,Crop/Seed seller
TX000423,AC00333,119.11,2010-01-01,Debit,"Melghat , Maharashtra",D000078,200.13.225.150,ATM,57,Farmer,131,1,7998.25,2024-11-04 08:09:48,Viangi,Female,1943-03-13,2009-09-01,82,,,Crop/Seed seller
TX000149,AC00333,415.5,2011-01-01,Debit,"Washim , Maharashtra",D000330,140.212.253.222,ATM,66,Retired,141,1,10113.66,2024-11-04 08:10:23,Vimita,Female,1978-05-08,2009-05-26,47,,,Kirana
TX001732,AC00333,1.93,2012-01-01,Debit,"Yavatmal, Maharashtra",D000297,162.58.247.55,Branch,47,Labour,175,5,5684.09,2024-11-04 08:08:33,Sukshi,Female,1965-07-09,2009-01-17,60,,,Migration Help
TX001630,AC00334,378.2,2010-01-01,Debit,"Dhule , Maharashtra",D000588,21.122.39.207,Branch,40,Farmer,167,1,7372.81,2024-11-04 08:11:02,Shjit,Male,1972-11-28,2009-07-05,52,,,Crop/Seed seller
TX002097,AC00334,292.38,2011-01-01,Debit,"Buldhana , Maharashtra",D000687,3.11.254.2,ATM,68,Retired,224,1,5803.89,2024-11-04 08:09:42,Mekshi,Female,1968-03-21,2009-03-31,57,,,Kirana
TX001228,AC00334,178.43,2012-01-01,Debit,"Nandurbar , Maharashtra",D000158,1.198.76.182,Branch,26,Labour,136,1,1214.93,2024-11-04 08:07:58,Anangi,Female,1974-07-07,2009-08-15,51,,,Migration Help
TX001352,AC00335,315.94,2010-01-01,Credit,"Washim , Maharashtra",D000625,8.244.162.185,Branch,49,Farmer,172,1,7719.71,2024-11-04 08:12:09,Bapriya,Female,1943-12-22,2009-03-11,81,,,Crop/Seed seller
TX001672,AC00335,27.25,2011-01-01,Credit,"Washim , Maharashtra",D000335,200.136.146.93,Branch,63,Retired,92,1,5365.2,2024-11-04 08:09:28,Vishree,Female,1964-11-17,2009-11-28,60,,,Kirana
TX000115,AC00336,327.86,2010-01-01,Debit,"Gadchiroli , Maharashtra",D000655,188.124.181.12,Online,40,Labour,104,1,480.16,2024-11-04 08:06:30,Deram,Male,1977-07-18,2009-06-24,47,,,Migration Help
TX000982,AC00336,460.09,2011-01-01,Credit,"Melghat , Maharashtra",D000033,188.77.83.72,Online,35,Farmer,146,3,6990.64,2024-11-04 08:08:33,Adraj,Male,1979-12-05,2009-04-21,45,,,Crop/Seed seller
TX001903,AC00336,1168.26,2012-01-01,Credit,"Parbhani , Maharashtra",D000697,111.78.64.133,Online,73,Retired,37,1,1385.74,2024-11-04 08:09:53,Rapriya,Female,1980-08-28,2009-07-26,44,,,Kirana
TX000916,AC00336,170.26,2012-12-31,Debit,"Melghat , Maharashtra",D000445,6.44.165.160,ATM,27,Farmer,265,1,1969.48,2024-11-04 08:07:32,Vinath,Male,1995-08-28,2009-10-09,29,,,Crop/Seed seller
TX001843,AC00337,878.63,2010-01-01,Debit,"Gadchiroli , Maharashtra",D000636,61.95.76.233,ATM,60,Labour,139,1,4954.37,2024-11-04 08:07:05,Moveer,Male,1946-09-07,2009-06-18,78,,,Migration Help
TX002229,AC00337,453.09,2011-01-01,Debit,"Washim , Maharashtra",D000149,81.222.37.186,Branch,48,Labour,97,1,6708.65,2024-11-04 08:08:12,Suvani,Female,1958-08-23,2009-02-28,66,,,Migration Help
TX001021,AC00337,309.56,2012-01-01,Debit,"Wardha , Maharashtra",D000591,6.204.110.7,Online,58,Farmer,147,1,972.04,2024-11-04 08:09:17,Rapriya,Female,2000-06-13,2009-05-12,25,,,Crop/Seed seller
TX001934,AC00337,742.26,2012-12-31,Debit,"Washim , Maharashtra",D000678,172.111.76.65,Online,27,Farmer,36,1,7868.19,2024-11-04 08:10:01,Ronath,Male,1952-10-28,2009-08-09,72,,,Crop/Seed seller
TX002325,AC00337,541.52,2013-12-31,Credit,"Gadchiroli , Maharashtra",D000336,160.65.101.37,Branch,48,Labour,161,1,6087.24,2024-11-04 08:08:36,Anesha,Female,1945-11-10,2009-09-04,79,,,Migration Help
TX001609,AC00337,96.25,2014-12-31,Debit,"Nandurbar , Maharashtra",D000359,27.215.118.94,Online,61,Retired,171,1,7996.7,2024-11-04 08:06:36,Maram,Male,1997-05-07,2009-09-03,28,,,Kirana
TX000248,AC00337,492.06,2015-12-31,Debit,"Gadchiroli , Maharashtra",D000411,60.166.231.236,Online,23,Labour,74,1,857.9,2024-11-04 08:09:56,Mopal,Male,1962-05-23,2009-04-27,63,,,Migration Help
TX001030,AC00337,880.04,2016-12-30,Debit,"Wardha , Maharashtra",D000057,66.255.7.16,ATM,25,Farmer,29,1,261.97,2024-11-04 08:07:37,Diangi,Female,1964-08-21,2009-11-01,60,,,Crop/Seed seller
TX001993,AC00338,726.26,2010-01-01,Debit,"Buldhana , Maharashtra",D000386,69.160.14.157,Online,57,Labour,147,1,2150.38,2024-11-04 08:06:49,Bamita,Female,1962-09-23,2009-10-31,62,,,Migration Help
TX001901,AC00338,52.87,2011-01-01,Debit,"Yavatmal, Maharashtra",D000053,91.103.147.166,Branch,24,Farmer,70,1,960.96,2024-11-04 08:11:49,Dimita,Female,1960-11-25,2009-07-18,64,,,Crop/Seed seller
TX000266,AC00338,12.82,2012-01-01,Debit,"Buldhana , Maharashtra",D000482,152.234.65.155,ATM,44,Farmer,156,1,9045.19,2024-11-04 08:08:25,Moesh,Male,1952-06-07,2009-11-21,73,,,Crop/Seed seller
TX001487,AC00338,256.66,2012-12-31,Credit,"Nandurbar , Maharashtra",D000377,101.223.82.253,Online,54,Labour,137,1,1794.5,2024-11-04 08:06:55,Viraj,Male,1943-01-21,2009-04-15,82,,,Migration Help
TX001789,AC00338,1612.37,2013-12-31,Debit,"Parbhani , Maharashtra",D000025,16.128.130.153,ATM,65,Retired,173,1,3910.59,2024-11-04 08:08:21,Lapriya,Female,1948-08-06,2009-04-28,76,,,Kirana
TX001366,AC00338,91.32,2014-12-31,Debit,"Hingoli , Maharashtra",D000353,49.29.37.185,Branch,58,Farmer,77,1,2618.1,2024-11-04 08:08:22,Shkar,Male,1954-01-23,2009-04-07,71,,,Crop/Seed seller
TX001385,AC00338,153.08,2015-12-31,Debit,"Melghat , Maharashtra",D000637,130.29.230.16,ATM,24,Farmer,201,1,1292.21,2024-11-04 08:09:29,Shan,Male,1993-08-10,2009-06-21,31,,,Crop/Seed seller
TX001192,AC00339,499.48,2010-01-01,Debit,"Melghat , Maharashtra",D000242,200.13.225.150,ATM,24,Farmer,133,1,1242.62,2024-11-04 08:08:44,Vijit,Male,1977-07-07,2009-10-30,48,,,Crop/Seed seller
TX002299,AC00339,675.49,2011-01-01,Debit,"Dhule , Maharashtra",D000420,205.45.234.42,ATM,61,Retired,159,1,1893.0,2024-11-04 08:10:47,Saesh,Male,1959-04-22,2009-08-07,66,,,Kirana
TX000529,AC00339,42.55,2012-01-01,Debit,"Buldhana , Maharashtra",D000034,40.192.99.27,Branch,53,Labour,29,1,7341.43,2024-11-04 08:10:32,Viesha,Female,1987-06-22,2009-04-23,38,,,Migration Help
TX000999,AC00339,17.95,2012-12-31,Credit,"Hingoli , Maharashtra",D000411,167.164.55.0,Branch,64,Retired,135,1,12344.9,2024-11-04 08:09:36,Diika,Female,1978-06-13,2009-02-23,47,,,Kirana
TX000210,AC00339,321.79,2013-12-31,Credit,"Wardha , Maharashtra",D000537,86.103.2.29,ATM,63,Retired,61,1,5959.2,2024-11-04 08:10:01,Viesh,Male,1961-06-12,2009-02-24,64,,,Kirana
TX000991,AC00339,212.14,2014-12-31,Debit,"Gadchiroli , Maharashtra",D000269,44.67.137.125,Branch,72,Retired,105,1,7225.06,2024-11-04 08:08:46,Anangi,Female,1998-10-20,2009-07-25,26,,,Kirana
TX000792,AC00339,64.5,2015-12-31,Debit,"Hingoli , Maharashtra",D000076,18.72.115.111,ATM,74,Retired,230,1,1351.24,2024-11-04 08:08:31,Baika,Female,2002-06-23,2009-10-02,23,,,Kirana
TX000821,AC00339,383.69,2016-12-30,Debit,"Dhule , Maharashtra",D000133,107.248.120.12,Online,54,Labour,285,1,8371.11,2024-11-04 08:10:03,Anvani,Female,1994-09-27,2009-03-28,30,,,Migration Help
TX001809,AC00339,291.09,2017-12-30,Debit,"Dhule , Maharashtra",D000588,49.31.186.82,Branch,48,Farmer,73,1,6312.79,2024-11-04 08:08:42,Diesha,Female,1977-05-27,2009-06-20,48,,,Crop/Seed seller
TX002424,AC00340,332.06,2010-01-01,Debit,"Yavatmal, Maharashtra",D000365,94.37.250.128,ATM,29,Labour,221,4,11826.52,2024-11-04 08:06:23,Lakshi,Female,1952-01-24,2009-03-16,73,,,Migration Help
TX000354,AC00340,432.63,2011-01-01,Debit,"Yavatmal, Maharashtra",D000469,116.237.223.50,ATM,29,Labour,137,1,13648.36,2024-11-04 08:10:24,Banita,Female,1969-06-02,2009-05-24,56,,,Migration Help
TX000125,AC00340,5.04,2012-01-01,Debit,"Nandurbar , Maharashtra",D000021,63.67.150.226,ATM,56,Labour,41,1,5558.36,2024-11-04 08:10:48,Laangi,Female,1955-10-10,2009-06-06,69,,,Migration Help
TX001432,AC00341,172.29,2010-01-01,Debit,"Wardha , Maharashtra",D000474,72.128.135.172,ATM,36,Farmer,283,1,8700.8,2024-11-04 08:08:42,Kaika,Female,1977-07-15,2009-11-28,48,,,Crop/Seed seller
TX002010,AC00341,17.43,2011-01-01,Debit,"Washim , Maharashtra",D000574,155.19.119.0,ATM,56,Farmer,33,1,10658.88,2024-11-04 08:08:36,Dejit,Male,1969-12-24,2009-05-25,55,,,Crop/Seed seller
TX000384,AC00341,96.54,2012-01-01,Debit,"Parbhani , Maharashtra",D000387,69.61.96.139,Branch,58,Farmer,95,1,7182.22,2024-11-04 08:10:31,Saveer,Male,2004-09-02,2009-11-08,20,,,Crop/Seed seller
TX001503,AC00341,33.63,2012-12-31,Debit,"Gadchiroli , Maharashtra",D000556,141.241.241.128,Online,63,Retired,76,1,4324.4,2024-11-04 08:10:52,Anpriya,Female,1980-06-14,2009-05-22,45,,,Kirana
TX001786,AC00341,184.56,2013-12-31,Debit,"Melghat , Maharashtra",D000434,182.84.41.229,Online,21,Farmer,93,1,1549.27,2024-11-04 08:06:41,Suika,Female,2001-12-26,2009-11-28,23,,,Crop/Seed seller
TX000790,AC00342,92.36,2010-01-01,Debit,"Wardha , Maharashtra",D000598,3.200.166.167,ATM,29,Farmer,144,1,6353.14,2024-11-04 08:07:55,Sapal,Male,1985-09-09,2009-08-09,39,,,Crop/Seed seller
TX002384,AC00342,331.38,2011-01-01,Debit,"Yavatmal, Maharashtra",D000621,19.20.13.234,ATM,42,Labour,122,1,844.55,2024-11-04 08:08:38,Suangi,Female,1999-11-03,2009-08-12,25,,,Migration Help
TX001174,AC00342,205.65,2012-01-01,Debit,"Melghat , Maharashtra",D000105,157.164.245.130,Branch,62,Retired,144,1,3582.16,2024-11-04 08:09:27,Kaika,Female,1987-01-08,2009-05-19,38,,,Kirana
TX001344,AC00344,46.11,2010-01-01,Debit,"Hingoli , Maharashtra",D000184,13.88.251.53,Online,33,Farmer,233,1,5225.73,2024-11-04 08:10:44,Radeep,Male,1994-03-10,2009-02-03,31,,,Crop/Seed seller
TX002166,AC00344,716.62,2011-01-01,Debit,"Wardha , Maharashtra",D000310,57.141.198.111,ATM,44,Farmer,241,1,6987.4,2024-11-04 08:10:05,Saan,Male,1974-07-13,2009-09-20,51,,,Crop/Seed seller
TX001540,AC00344,175.02,2012-01-01,Debit,"Hingoli , Maharashtra",D000609,105.6.30.244,Online,28,Labour,71,1,1493.88,2024-11-04 08:09:21,Makar,Male,1947-03-22,2009-02-26,78,,,Migration Help
TX001673,AC00344,1353.93,2012-12-31,Debit,"Gadchiroli , Maharashtra",D000681,80.75.92.66,Branch,26,Farmer,171,1,7858.41,2024-11-04 08:08:50,Vipriya,Female,1985-12-23,2009-06-10,39,,,Crop/Seed seller
TX000234,AC00345,91.48,2010-01-01,Debit,"Hingoli , Maharashtra",D000295,160.74.183.38,ATM,51,Labour,141,1,14942.78,2024-11-04 08:09:17,Rakshi,Female,1943-03-10,2009-03-10,82,,,Migration Help
TX001001,AC00345,16.73,2011-01-01,Debit,"Yavatmal, Maharashtra",D000411,27.215.118.94,Online,45,Farmer,48,1,2202.62,2024-11-04 08:09:36,Sakar,Male,1984-04-20,2009-07-19,41,,,Crop/Seed seller
TX001512,AC00345,288.43,2012-01-01,Debit,"Hingoli , Maharashtra",D000136,7.105.184.86,Branch,66,Retired,72,1,4577.09,2024-11-04 08:09:00,Laraj,Male,1957-05-25,2009-03-10,68,,,Kirana
TX002393,AC00345,429.25,2012-12-31,Debit,"Dhule , Maharashtra",D000199,199.6.127.153,Online,29,Farmer,107,1,5019.68,2024-11-04 08:08:36,Shdeep,Male,1992-10-03,2009-06-10,32,,,Crop/Seed seller
TX000577,AC00345,104.79,2013-12-31,Debit,"Gadchiroli , Maharashtra",D000531,80.247.6.83,ATM,70,Retired,223,1,1352.19,2024-11-04 08:10:07,Baika,Female,1971-04-18,2009-02-20,54,,,Kirana
TX002022,AC00345,889.01,2014-12-31,Debit,"Buldhana , Maharashtra",D000299,198.166.198.233,Online,36,Labour,169,1,4826.88,2024-11-04 08:11:23,Sumita,Female,1963-03-28,2009-06-16,62,,,Migration Help
TX001111,AC00345,390.77,2015-12-31,Debit,"Dhule , Maharashtra",D000548,180.224.54.115,Online,44,Labour,34,1,5500.56,2024-11-04 08:09:06,Depal,Male,1954-04-08,2009-04-17,71,,,Migration Help
TX000522,AC00345,534.62,2016-12-30,Debit,"Washim , Maharashtra",D000354,178.34.103.183,Online,55,Labour,45,1,13793.53,2024-11-04 08:06:35,Adjit,Male,1992-10-27,2009-08-23,32,,,Migration Help
TX001077,AC00345,82.17,2017-12-30,Debit,"Washim , Maharashtra",D000669,130.29.230.16,Branch,28,Farmer,21,1,1913.06,2024-11-04 08:09:37,Shan,Male,1967-12-13,2009-07-30,57,,,Crop/Seed seller
TX001198,AC00347,235.21,2010-01-01,Debit,"Buldhana , Maharashtra",D000300,106.244.1.47,Branch,67,Retired,74,1,5946.61,2024-11-04 08:10:59,Sakar,Male,1978-11-02,2009-05-09,46,,,Kirana
TX001915,AC00347,137.84,2011-01-01,Debit,"Parbhani , Maharashtra",D000553,195.226.203.234,ATM,27,Farmer,83,1,1000.35,2024-11-04 08:09:26,Adraj,Male,1953-05-25,2009-11-20,72,,,Crop/Seed seller
TX002483,AC00347,411.47,2012-01-01,Debit,"Yavatmal, Maharashtra",D000110,33.28.138.82,ATM,26,Farmer,120,1,796.63,2024-11-04 08:11:11,Adesh,Male,2003-05-26,2009-02-06,22,,,Crop/Seed seller
TX001953,AC00350,1496.57,2010-01-01,Debit,"Nandurbar , Maharashtra",D000139,182.84.41.229,Online,33,Farmer,95,1,969.06,2024-11-04 08:06:37,Anesha,Female,1940-02-16,2009-09-08,85,,,Crop/Seed seller
TX000480,AC00350,319.27,2011-01-01,Credit,"Buldhana , Maharashtra",D000457,214.67.148.245,Online,54,Farmer,59,1,5504.01,2024-11-04 08:06:35,Sumita,Female,1958-04-18,2009-07-18,67,,,Crop/Seed seller
TX001351,AC00351,203.12,2010-01-01,Debit,"Parbhani , Maharashtra",D000004,77.21.150.75,ATM,56,Farmer,181,1,1562.39,2024-11-04 08:09:15,Kapriya,Female,1951-05-13,2009-11-28,74,,,Crop/Seed seller
TX000442,AC00351,92.29,2011-01-01,Debit,"Dhule , Maharashtra",D000264,210.136.14.108,Branch,54,Farmer,115,1,2026.32,2024-11-04 08:11:25,Memita,Female,1988-03-08,2009-02-12,37,,,Crop/Seed seller
TX001149,AC00352,349.34,2010-01-01,Credit,"Gadchiroli , Maharashtra",D000402,199.59.68.207,ATM,28,Farmer,245,1,614.14,2024-11-04 08:10:29,Radeep,Male,1974-01-04,2009-02-06,51,,,Crop/Seed seller
TX000921,AC00352,74.04,2011-01-01,Debit,"Wardha , Maharashtra",D000103,188.124.181.12,Online,18,Labour,66,1,1690.23,2024-11-04 08:11:29,Ranita,Female,1971-07-21,2009-01-27,53,,,Migration Help
TX002008,AC00352,325.98,2012-01-01,Debit,"Hingoli , Maharashtra",D000232,141.241.241.128,ATM,19,Labour,277,1,782.35,2024-11-04 08:08:23,Bapriya,Female,1956-01-16,2009-11-17,69,,,Migration Help
TX001468,AC00352,29.94,2012-12-31,Debit,"Buldhana , Maharashtra",D000266,3.77.114.6,ATM,58,Labour,243,1,10915.54,2024-11-04 08:12:01,Lavani,Female,1955-08-13,2009-04-23,69,,,Migration Help
TX002188,AC00353,151.37,2010-01-01,Debit,"Nandurbar , Maharashtra",D000017,104.155.121.252,ATM,54,Labour,53,1,8356.08,2024-11-04 08:08:41,Moangi,Female,1978-09-17,2009-05-20,46,,,Migration Help
TX002113,AC00353,34.03,2011-01-01,Debit,"Yavatmal, Maharashtra",D000133,141.241.241.128,Branch,57,Farmer,38,1,3077.2,2024-11-04 08:09:59,Modeep,Male,1977-07-06,2009-06-02,48,,,Crop/Seed seller
TX001154,AC00353,63.74,2012-01-01,Debit,"Melghat , Maharashtra",D000658,100.128.70.210,Online,63,Retired,31,1,4336.4,2024-11-04 08:08:53,Dikshi,Female,1999-11-25,2009-08-17,25,,,Kirana
TX000509,AC00353,127.0,2012-12-31,Credit,"Wardha , Maharashtra",D000024,154.138.163.229,Branch,19,Labour,68,5,431.16,2024-11-04 08:10:12,Videep,Male,1965-01-09,2009-06-07,60,,,Migration Help
TX001868,AC00353,7.61,2013-12-31,Debit,"Melghat , Maharashtra",D000531,40.192.99.27,ATM,50,Labour,163,1,6275.0,2024-11-04 08:08:10,Videep,Male,1971-09-28,2009-06-05,53,,,Migration Help
TX001806,AC00354,491.91,2010-01-01,Debit,"Nandurbar , Maharashtra",D000314,193.217.248.188,Online,78,Retired,155,1,2421.94,2024-11-04 08:09:09,Shpal,Male,1985-06-18,2009-10-17,40,,,Kirana
